transation_id,account_id,recipient_id,amount,type,time_start,location,processed_at
2080,1606,9138,118.32,pagamento,08:02:29,South Davidborough,08:02:34
2081,9548,7477,4536.12,transferência,10:02:05,Dylanfort,10:02:19
2082,4826,5498,3645.15,depósito,06:11:27,Sierraville,06:11:33
2083,4227,4867,2164.99,retirada,03:44:20,Port Gary,03:44:44
2084,1758,8658,305.1,pagamento,11:14:12,Port Justin,11:14:44
2085,9622,3744,258.06,depósito,04:00:24,North Gabriella,04:01:10
2086,3791,4344,257.25,transferência,14:57:56,North Kathy,14:58:18
2087,1467,4668,2450.9,depósito,16:25:56,Port Danielhaven,16:26:23
2088,1300,3512,4079.88,transferência,11:53:32,North Andrewshire,11:54:06
2089,2910,7119,2376.02,retirada,23:24:34,South Kerryborough,23:25:27
2090,1872,8135,2469.42,transferência,18:11:02,Port Jessicaland,18:11:38
2091,6337,1847,3317.71,retirada,06:19:23,West Stephaniebury,06:19:32
2092,6922,6261,2911.86,retirada,00:32:14,Alexanderport,00:32:55
2093,9600,3044,4662.57,transferência,17:34:54,New Christine,17:35:46
2094,680,1789,2763.73,retirada,09:36:11,Ericberg,09:36:58
2095,6735,6090,453.3,depósito,00:44:41,Sancheztown,00:45:35
2096,112,5327,709.39,retirada,02:24:48,Port Dawn,02:25:38
2097,7937,6924,2099.71,pagamento,08:38:12,West Tracyview,08:38:38
2098,6512,4823,2898.8,depósito,06:23:28,Vincentville,06:23:56
2099,6645,9695,522.35,pagamento,07:09:30,Gonzalezmouth,07:10:08
2100,2186,7498,4822.78,depósito,21:00:02,South Nathanshire,21:00:36
2101,6957,8175,4669.06,transferência,15:43:18,West Stephanietown,15:44:05
2102,4257,6939,2388.1,depósito,07:07:41,Hessbury,07:08:11
2103,5413,4427,2688.5,depósito,06:24:00,Triciachester,06:24:58
2104,8737,5510,1082.16,pagamento,14:23:14,East Coreyport,14:23:58
2105,8010,9959,3904.08,pagamento,01:59:41,Hansonmouth,02:00:38
2106,5868,8486,600.51,transferência,08:14:10,Andrewfurt,08:15:08
2107,3106,1126,4078.16,pagamento,03:06:38,Rebeccabury,03:06:56
2108,4722,5832,4112.45,depósito,02:39:30,New Jeffrey,02:39:41
2109,9280,9124,552.21,retirada,11:35:58,New Josephburgh,11:36:14
2110,7311,7267,1182.2,retirada,01:46:50,Reedton,01:47:26
2111,8133,7065,1788.34,depósito,11:47:58,Ortizhaven,11:48:05
2112,3120,3936,3730.92,retirada,20:26:32,Harperland,20:27:24
2113,3059,8030,910.14,pagamento,14:28:21,Roachburgh,14:28:38
2114,3855,3973,3261.99,pagamento,17:03:40,Michaelshire,17:03:52
2115,7764,4678,2965.4,transferência,07:06:20,Rossshire,07:06:57
2116,8836,8291,2464.04,pagamento,22:40:42,Patriciaberg,22:41:36
2117,5232,2356,1853.26,pagamento,10:13:04,West Michaelstad,10:13:33
2118,974,3739,2741.1,retirada,14:37:27,Lindseyberg,14:37:37
2119,9443,1920,2706.01,depósito,14:35:23,Harrismouth,14:36:06
2120,882,1196,1928.47,transferência,01:06:32,Scottburgh,01:07:20
2121,6456,7653,866.55,transferência,20:05:38,East Reginaland,20:06:22
2122,9036,4188,3869.38,depósito,02:01:54,Lunaberg,02:02:03
2123,9062,6361,3309.76,transferência,01:59:23,Lauraton,02:00:00
2124,7301,9643,3810.93,transferência,15:58:36,Robertville,15:59:23
2125,9414,4608,2951.44,retirada,15:17:46,Martinezside,15:18:03
2126,4945,5302,3994.31,depósito,22:27:37,Matthewberg,22:28:36
2127,7331,2162,4904.73,depósito,22:20:57,Claymouth,22:21:34
2128,6018,8953,3072.27,retirada,04:00:39,Vegamouth,04:01:12
2129,1689,9480,2135.11,pagamento,22:38:08,Port Jeffreyhaven,22:38:52
2130,6064,5398,2455.64,transferência,21:04:29,Adamsfurt,21:04:45
2131,3860,3468,997.26,retirada,12:20:34,Millerton,12:20:49
2132,5654,8806,3612.22,depósito,11:10:38,Lindseyside,11:11:14
2133,3324,4517,3409.95,pagamento,12:03:18,Marcuston,12:04:13
2134,5135,6870,3090.45,retirada,09:30:44,Whitehaven,09:31:10
2135,1002,1959,712.86,depósito,18:33:21,Amandahaven,18:34:02
2136,1545,1483,1656.36,retirada,20:42:14,Bridgesborough,20:43:14
2137,1750,9167,2446.16,pagamento,17:46:21,South Steven,17:47:13
2138,9597,4859,4677.93,transferência,12:44:51,New Suestad,12:45:24
2139,769,9340,3211.64,depósito,17:22:36,Shannonchester,17:23:09
2140,6559,2150,4038.85,depósito,20:01:06,Marcstad,20:01:19
2141,339,6126,1387.7,retirada,14:51:31,South Jeffreyview,14:52:25
2142,4429,4234,147.59,transferência,19:06:13,Mccartyville,19:06:35
2143,8967,1907,3819.25,retirada,18:34:26,West Robert,18:35:18
2144,783,6571,15.39,depósito,18:56:55,Timothyside,18:57:25
2145,3509,3817,1957.82,pagamento,22:43:41,East Jacob,22:44:18
2146,8380,7600,144.11,pagamento,07:08:00,East Matthewport,07:08:13
2147,3631,1722,664.37,depósito,19:04:42,Port Jamesmouth,19:04:49
2148,6015,1374,2385.48,pagamento,09:00:39,Danielside,09:00:55
2149,677,7272,696.04,depósito,05:29:31,Tonyaville,05:29:57
2150,8275,8538,2672.05,transferência,20:34:19,Clarkmouth,20:34:46
2151,8332,8988,2740.04,depósito,20:09:10,Carterfurt,20:09:32
2152,589,5169,1116.45,transferência,01:48:04,Colemanmouth,01:48:14
2153,9547,5692,4546.52,depósito,05:48:39,South Jennifer,05:49:09
2154,6240,4184,3268.9,transferência,15:18:20,Allenview,15:18:33
2155,3965,3559,317.06,transferência,14:26:50,Torresland,14:27:16
2156,9358,8686,1059.76,depósito,07:32:02,Kevinberg,07:33:01
2157,6193,1020,2555.81,transferência,00:06:13,South Jill,00:07:13
2158,7430,9553,2786.11,transferência,05:04:29,North Michael,05:05:12
2159,1953,1218,2967.08,pagamento,02:42:49,Murilloview,02:43:06
2160,7422,2774,362.44,transferência,19:39:37,Frederickburgh,19:39:42
2161,3771,6499,2595.03,pagamento,08:03:08,Gatesland,08:03:21
2162,8710,4519,3843.22,depósito,22:32:07,Matthewstad,22:32:38
2163,1900,9590,116.18,pagamento,00:04:29,South Caitlin,00:04:56
2164,9350,8523,989.25,retirada,16:24:23,New Stephen,16:25:22
2165,646,5462,198.04,retirada,17:39:53,Brandontown,17:40:10
2166,6661,5704,2127.81,transferência,02:20:04,West Charlesborough,02:20:56
2167,5925,8478,2224.27,retirada,00:05:55,South Martin,00:06:36
2168,8620,4121,897.45,pagamento,16:12:49,Jermainemouth,16:13:26
2169,6467,5927,3565.34,pagamento,07:49:09,Russellshire,07:49:48
2170,3452,1518,2449.36,depósito,05:39:40,Stephenstown,05:39:45
2171,4207,1272,4190.68,retirada,03:47:32,Millerbury,03:47:46
2172,5467,1801,1528.35,transferência,18:48:48,Hicksborough,18:49:42
2173,9833,4481,193.79,depósito,04:53:32,North Sharonhaven,04:53:37
2174,2191,4114,184.64,retirada,12:01:34,Joanmouth,12:01:43
2175,850,1168,4153.3,transferência,07:35:36,South Lisatown,07:35:52
2176,2336,8151,4699.81,depósito,17:04:27,Reidtown,17:04:43
2177,448,4385,1112.73,depósito,02:12:04,Josephchester,02:12:40
2178,7508,8151,3688.43,transferência,17:49:15,Klinefort,17:49:36
2179,7210,7728,3718.32,depósito,18:53:05,South Sarah,18:53:48
2180,1004,5357,2473.6,depósito,03:36:53,Markfurt,03:37:39
2181,1778,6132,2858.01,pagamento,17:41:59,Robertland,17:42:19
2182,5706,1323,1531.36,retirada,08:36:35,East Lisaside,08:37:17
2183,4511,2989,329.45,depósito,05:09:46,Amyshire,05:09:57
2184,5215,5706,1772.76,depósito,00:33:11,West Anthony,00:33:43
2185,2967,9307,640.05,pagamento,19:50:10,Butlerchester,19:51:03
2186,2132,5017,125.28,pagamento,12:02:27,Lake Joel,12:03:20
2187,2436,9024,4037.22,pagamento,16:23:31,North Beth,16:23:42
2188,5632,8271,919.72,transferência,23:33:14,Nolanburgh,23:33:52
2189,2517,6796,3086.81,depósito,12:24:24,Lake Sara,12:24:55
2190,5677,7806,596.61,depósito,18:07:38,Lake Anneland,18:08:04
2191,2674,4403,4717.8,depósito,02:51:17,Port Davidland,02:51:50
2192,9261,4578,478.27,depósito,07:13:10,Port Kara,07:14:00
2193,9462,4885,3887.68,depósito,07:50:20,East Chelseaview,07:51:11
2194,8464,9683,3477.46,retirada,02:16:04,Scottburgh,02:17:00
2195,5637,6087,358.9,pagamento,16:47:23,Georgeville,16:47:45
2196,726,1078,4161.41,pagamento,11:11:54,South Karen,11:12:26
2197,2447,4592,767.12,depósito,21:17:32,Michaeltown,21:18:09
2198,1405,4047,3159.09,depósito,11:03:44,Roachmouth,11:04:35
2199,5684,1995,3156.24,depósito,13:49:10,Dunnview,13:49:50
2200,3506,2599,1643.12,pagamento,23:51:04,Elizabethborough,23:52:03
2201,4347,1532,3883.35,depósito,16:37:34,Bridgesport,16:37:42
2202,4164,2290,151.47,depósito,09:47:52,Erinton,09:48:05
2203,5522,5678,3180.33,depósito,04:49:50,Port Johnfurt,04:50:13
2204,8978,3740,583.55,transferência,15:25:25,Sarahstad,15:26:07
2205,5745,2159,3830.0,transferência,16:22:34,Herreratown,16:22:58
2206,4718,4051,1691.66,depósito,17:52:13,North Jenniferbury,17:53:08
2207,5187,4492,4152.55,transferência,21:11:59,Scottport,21:12:08
2208,3415,7633,1141.22,transferência,04:47:34,Ashleymouth,04:47:45
2209,776,7764,2379.7,pagamento,09:50:39,Jefferyhaven,09:51:08
2210,5566,2824,4197.59,transferência,15:24:33,Smithville,15:24:59
2211,1135,5578,83.9,pagamento,13:10:32,Jasonfort,13:10:59
2212,2801,2826,1974.07,transferência,10:54:11,Donaldhaven,10:54:31
2213,9691,9742,1127.27,depósito,06:55:54,Lake Robertport,06:56:05
2214,1569,6886,4862.78,retirada,08:35:02,Smithmouth,08:35:35
2215,1823,8460,574.44,retirada,04:50:17,Debraland,04:50:43
2216,8381,4089,2817.49,depósito,19:32:57,North Frank,19:33:11
2217,7376,4217,3877.34,transferência,05:54:06,Williamchester,05:54:57
2218,3400,5370,1523.06,depósito,02:00:14,Lake Tyler,02:01:08
2219,7769,1299,4759.38,retirada,11:20:24,Emilyberg,11:21:18
2220,6226,4201,1639.45,pagamento,16:41:18,North Madison,16:42:13
2221,6054,6223,3912.28,pagamento,22:01:48,Jacksonhaven,22:02:19
2222,6438,1626,1232.39,depósito,21:53:06,Port Samantha,21:53:44
2223,9681,3043,38.35,retirada,16:27:31,Aaronfort,16:28:12
2224,3622,1573,3127.34,depósito,21:22:19,East Yvonneside,21:22:34
2225,1050,1753,4783.57,depósito,18:54:37,Reyesberg,18:54:53
2226,5712,3757,4390.95,pagamento,03:24:49,Lake Samuelstad,03:25:26
2227,610,7422,886.18,retirada,12:46:47,Port Barbarashire,12:47:02
2228,7254,2748,3107.85,transferência,10:04:43,Jessebury,10:04:56
2229,5694,7814,2746.57,transferência,06:31:20,Matthewville,06:31:41
2230,4345,7698,4898.12,pagamento,07:35:04,Cainbury,07:35:24
2231,4408,7213,1540.27,transferência,23:42:47,Port Annetteville,23:42:55
2232,8885,4913,4374.29,depósito,11:07:34,South Christopher,11:08:03
2233,9363,3390,2970.0,pagamento,22:22:49,Port Alisonmouth,22:22:55
2234,754,8833,3472.11,retirada,11:25:12,Bankston,11:25:24
2235,9722,6368,343.31,transferência,02:59:27,Calebport,02:59:52
2236,332,1614,3567.16,depósito,10:06:03,Bennettton,10:06:36
2237,9590,3355,2617.18,retirada,00:26:03,New Tammy,00:26:58
2238,9636,8348,865.82,retirada,00:02:41,North Sharonburgh,00:03:26
2239,3416,4194,2647.21,transferência,03:04:24,West Michelleton,03:04:56
2240,8250,6550,4573.91,transferência,11:01:43,East Joseton,11:01:48
2241,2929,8988,1331.93,pagamento,15:20:57,Shelbyside,15:21:13
2242,7779,4482,233.9,transferência,03:11:21,West Patrickfurt,03:12:14
2243,1546,1699,1759.44,pagamento,00:59:42,Joeton,01:00:05
2244,784,6752,1992.04,retirada,00:53:25,North Anita,00:53:30
2245,6513,5382,4688.24,transferência,07:39:52,Lopezborough,07:40:34
2246,8722,6215,2050.27,transferência,06:54:43,West Christinefurt,06:55:42
2247,9628,4354,273.01,pagamento,15:12:22,West Brianborough,15:13:18
2248,5794,7624,1903.1,depósito,01:31:39,South Lauren,01:32:29
2249,625,6409,23.04,retirada,01:07:27,Seanberg,01:08:22
2250,5808,1696,2516.07,transferência,14:55:40,Port Jennifer,14:56:30
2251,8131,4895,1506.79,depósito,02:16:52,Nathanielfort,02:17:48
2252,3647,3780,4618.1,transferência,23:24:24,North Thomasstad,23:24:52
2253,5729,5424,960.23,retirada,02:20:57,Heatherstad,02:21:30
2254,2754,5294,887.18,retirada,06:51:57,North Jason,06:52:19
2255,4946,3713,2881.47,retirada,04:28:48,Garcialand,04:29:03
2256,6120,9941,3008.39,depósito,18:35:11,South Shirley,18:36:06
2257,5933,5427,3622.26,transferência,01:07:17,Johnburgh,01:07:55
2258,990,7977,4043.96,pagamento,15:09:55,Sherryview,15:10:02
2259,6345,8108,1435.07,transferência,19:05:13,Cowanmouth,19:05:20
2260,617,7522,3905.17,transferência,20:54:52,Kathymouth,20:55:39
2261,6868,2755,1840.45,pagamento,20:03:01,South Markberg,20:03:41
2262,6447,1056,255.24,depósito,05:37:17,Port Crystal,05:37:54
2263,2767,3655,736.41,depósito,02:56:27,Patriciaside,02:56:54
2264,8751,1333,2307.19,depósito,08:46:29,Sullivanbury,08:47:14
2265,1124,4319,4733.96,transferência,16:43:43,East Brenda,16:44:31
2266,4172,7060,4701.53,depósito,09:59:58,Erinstad,10:00:37
2267,6755,1504,328.48,retirada,13:25:08,Brooksland,13:26:02
2268,9078,3139,4618.57,retirada,02:07:12,Andersonburgh,02:07:48
2269,5977,4614,33.87,transferência,10:22:09,Paulastad,10:22:28
2270,319,5090,1819.71,retirada,10:28:28,South Charles,10:29:19
2271,478,7220,4373.89,transferência,16:43:54,Richardsonmouth,16:44:12
2272,8765,6067,1327.57,retirada,09:55:28,Hernandezburgh,09:55:43
2273,3153,6021,4563.23,pagamento,17:55:27,Schmidtshire,17:55:57
2274,1583,5816,1981.5,retirada,04:54:47,Davidmouth,04:55:43
2275,2597,6690,408.2,retirada,09:39:21,South Jameston,09:39:31
2276,4439,5540,4630.13,transferência,05:05:31,Jasonfort,05:06:00
2277,3324,7803,3598.04,retirada,06:51:36,Jenkinstown,06:51:59
2278,3801,7173,119.87,pagamento,20:47:06,East Victoriamouth,20:47:25
2279,1806,4243,1401.74,pagamento,21:08:33,Jacobberg,21:08:57
2280,1457,5006,2466.03,retirada,22:31:49,New Diane,22:31:54
2281,5931,5571,1166.78,transferência,06:45:10,West Willie,06:45:24
2282,2474,7799,4561.68,transferência,07:38:44,Julieville,07:39:20
2283,9213,1391,2541.3,retirada,18:05:17,Cindyfort,18:06:00
2284,2690,4335,531.14,transferência,10:37:15,New Julia,10:37:24
2285,1350,2923,4079.79,pagamento,02:42:54,East Hannahport,02:43:02
2286,6267,1514,1551.78,transferência,00:37:32,Jenniferfurt,00:37:57
2287,5221,7566,3341.67,transferência,23:58:38,Lesliefort,23:59:06
2288,6071,4720,4936.46,retirada,07:03:26,South Tracy,07:04:20
2289,369,8754,1550.63,depósito,02:59:00,Cherylville,02:59:40
2290,8211,8814,360.51,retirada,00:45:30,South Johnview,00:46:02
2291,1234,6743,1530.48,transferência,02:15:09,Josephshire,02:16:06
2292,9439,2030,4164.11,depósito,01:36:28,Howardton,01:36:57
2293,303,8477,1287.03,transferência,20:29:04,Lake Christinamouth,20:29:22
2294,6635,7659,2085.98,depósito,18:53:23,North Lisashire,18:53:29
2295,1102,7317,532.99,pagamento,21:09:42,Davidmouth,21:10:39
2296,2502,1890,349.49,retirada,18:54:22,East Denise,18:55:13
2297,3961,1069,2867.65,transferência,14:07:39,Smithborough,14:07:53
2298,5613,4792,1263.36,retirada,15:08:49,Elizabethbury,15:09:27
2299,6322,1486,4967.72,depósito,22:55:58,New Rachelville,22:56:14
2300,9353,9251,1287.41,transferência,20:11:10,Kennethberg,20:11:25
2301,7034,1695,1169.17,transferência,05:16:21,Port John,05:16:58
2302,9822,1859,327.09,pagamento,21:54:22,East Ericaview,21:54:43
2303,9973,5942,272.71,transferência,09:44:31,Madisonchester,09:44:52
2304,3667,1789,2977.25,depósito,06:41:35,Robertview,06:41:55
2305,9692,1377,1946.45,depósito,09:28:12,Port Lori,09:28:27
2306,9489,6216,430.82,retirada,20:43:07,West Roystad,20:43:47
2307,8572,4685,1832.67,depósito,10:14:23,Lisaton,10:15:14
2308,6564,7516,4423.05,transferência,08:48:40,Wagnerside,08:49:00
2309,5279,9315,4159.8,retirada,01:55:24,East Jeffreytown,01:55:39
2310,7022,6406,4553.86,transferência,02:41:10,West John,02:42:10
2311,644,5284,1847.5,retirada,01:16:07,New Emmafurt,01:16:48
2312,6387,9586,2194.16,transferência,23:30:28,Allenhaven,23:30:44
2313,1322,4887,2738.91,transferência,02:37:19,North Brenda,02:37:58
2314,5763,1288,339.61,transferência,22:58:28,Port Tamaraville,22:59:17
2315,2694,2532,103.04,pagamento,03:31:38,West Kellyshire,03:31:54
2316,112,9802,548.15,depósito,17:49:07,Joyfurt,17:49:44
2317,9064,4108,1034.91,depósito,01:08:38,Brooksville,01:09:04
2318,2725,8405,2881.1,pagamento,12:27:16,Nathanton,12:28:02
2319,7459,7125,2821.74,pagamento,15:00:04,Port Ronnieburgh,15:00:47
2320,1005,1242,2045.41,retirada,10:38:07,Rodriguezhaven,10:38:36
2321,6236,2142,1739.11,pagamento,05:41:13,Carlsonburgh,05:41:46
2322,8531,5575,1551.75,transferência,01:16:00,Lake Sara,01:16:29
2323,3922,2929,2161.07,retirada,05:45:50,Catherineview,05:46:34
2324,3195,6684,4547.07,transferência,20:49:16,Jamesburgh,20:50:01
2325,6512,2669,1977.38,retirada,08:28:50,Steeletown,08:29:25
2326,388,3809,1736.83,pagamento,01:51:25,Lake Kayla,01:52:20
2327,1269,4054,1021.35,depósito,17:23:09,Walkerbury,17:23:25
2328,2945,5169,805.61,retirada,02:02:08,Lake Victoria,02:02:21
2329,7693,2435,1988.41,pagamento,03:01:39,West Staceyton,03:01:46
2330,2064,4631,1287.92,transferência,21:19:08,North Seanport,21:19:47
2331,7170,5558,1479.92,retirada,12:34:52,Griffinbury,12:35:17
2332,5441,3102,2405.71,retirada,13:22:12,Adkinstown,13:22:32
2333,4876,2617,4835.23,transferência,18:41:13,Melissaland,18:41:25
2334,3750,7993,2609.44,retirada,17:51:44,Cameronburgh,17:52:39
2335,446,2198,4755.79,depósito,13:14:20,Larryview,13:14:46
2336,7292,1606,3491.65,retirada,18:07:20,Michaelhaven,18:07:59
2337,2333,9258,820.36,pagamento,02:47:41,Thomasview,02:48:27
2338,5416,3435,4181.94,pagamento,23:47:44,Sergiochester,23:47:52
2339,1964,7104,4315.9,pagamento,07:49:36,Hudsonchester,07:50:27
2340,2737,3768,3313.52,transferência,02:25:39,Port Adamland,02:26:22
2341,7490,3557,3287.85,pagamento,22:02:37,Grahammouth,22:03:01
2342,3669,7706,4968.28,pagamento,00:52:16,Andersonfurt,00:52:44
2343,6964,8741,162.73,pagamento,01:40:02,Lake Jessicaside,01:40:32
2344,2720,3962,793.94,depósito,11:18:24,East Keith,11:19:20
2345,4270,7635,1414.66,pagamento,15:58:50,Ortizmouth,15:59:33
2346,792,4496,4139.19,depósito,20:25:51,North Danielhaven,20:25:58
2347,1087,1673,4743.75,depósito,16:11:49,Waltertown,16:12:13
2348,8652,8886,1849.46,transferência,17:42:21,Port Robynborough,17:42:42
2349,1065,9394,3810.83,pagamento,21:36:39,Angelicatown,21:37:01
2350,1161,4572,411.48,depósito,05:22:46,North Jasonview,05:23:16
2351,4135,9629,638.23,depósito,05:03:12,East Adamland,05:03:25
2352,2275,2987,526.04,retirada,06:53:20,Davidfort,06:53:32
2353,9003,6225,288.07,transferência,00:11:19,New Judithmouth,00:12:13
2354,5959,6896,1588.39,depósito,09:32:50,Penningtonbury,09:33:38
2355,6450,9628,3521.97,pagamento,03:49:53,Jordanstad,03:50:15
2356,748,2094,4813.22,retirada,17:15:14,Tammyhaven,17:15:21
2357,485,3345,4645.95,transferência,02:05:51,Bowmanborough,02:06:05
2358,1106,6089,1325.97,depósito,17:52:56,New Benjaminberg,17:53:47
2359,5042,3639,15.34,depósito,15:52:47,Hendersonland,15:53:35
2360,6548,8392,3236.64,transferência,19:16:59,Abbottside,19:17:55
2361,5076,2156,355.56,transferência,00:43:34,Grayhaven,00:43:56
2362,9216,7252,1012.34,depósito,16:58:41,Port Brian,16:58:59
2363,3741,3575,553.52,retirada,22:44:17,North Sharonside,22:44:44
2364,581,3006,3516.19,transferência,09:46:55,Jasmineview,09:47:41
2365,2859,9230,1740.38,pagamento,03:02:58,West Zachary,03:03:49
2366,8921,9780,137.52,depósito,00:10:23,West Ashleyton,00:11:11
2367,2655,4496,4998.04,depósito,04:57:00,Donnaview,04:57:51
2368,7301,8861,1487.2,pagamento,08:39:49,Andrewberg,08:40:26
2369,6042,5290,4806.29,depósito,04:14:02,Lake Jenniferview,04:14:34
2370,1867,7726,857.4,transferência,00:09:21,Obrienland,00:09:26
2371,6929,2560,4581.61,transferência,00:19:57,North Scotthaven,00:20:16
2372,4384,7043,411.24,pagamento,08:18:31,Nealville,08:18:36
2373,8505,3098,1935.0,pagamento,11:54:14,Arnoldstad,11:54:29
2374,7858,1983,1017.19,retirada,17:35:00,Lukeview,17:35:59
2375,2052,8019,2440.59,retirada,16:10:14,East Juanfurt,16:11:14
2376,9984,4477,4318.62,pagamento,19:51:15,Alimouth,19:51:42
2377,7716,1639,410.45,retirada,18:43:08,South Jeffrey,18:43:16
2378,7628,7134,2747.65,retirada,02:18:06,Jennifermouth,02:18:48
2379,9141,7476,1826.07,transferência,14:11:52,Phamland,14:12:25
2380,9812,8677,3340.97,depósito,20:58:50,Holmeston,20:58:55
2381,5637,1591,1578.87,pagamento,22:54:20,Edwardsberg,22:54:39
2382,908,6291,980.37,retirada,03:21:10,Moorehaven,03:21:30
2383,4558,7872,3278.36,retirada,10:12:36,Davisside,10:13:14
2384,8544,4799,272.87,pagamento,17:21:26,Connieland,17:22:13
2385,8703,1624,3043.78,retirada,13:34:14,South Nicole,13:34:21
2386,6708,9464,3431.18,transferência,09:25:07,Millerfort,09:25:12
2387,8387,1245,2664.72,retirada,13:54:55,Armstrongberg,13:55:03
2388,3940,3667,214.79,transferência,12:21:32,Bryanport,12:22:10
2389,2550,9804,4896.84,transferência,08:35:53,Goodwinmouth,08:36:45
2390,1409,4286,1719.15,transferência,09:31:56,South Ericport,09:32:56
2391,6158,3126,534.41,pagamento,16:42:33,Lindaview,16:43:18
2392,9697,8412,1507.61,pagamento,06:44:18,Lake Courtneymouth,06:44:34
2393,7097,3686,1975.06,depósito,18:46:29,Dukeborough,18:46:37
2394,2346,3743,3394.4,transferência,09:34:48,West Dorothytown,09:34:56
2395,9269,3479,2874.43,depósito,07:03:54,East Lauren,07:04:34
2396,8164,4126,3017.64,depósito,14:24:00,Bernardtown,14:24:26
2397,1473,4355,1819.07,retirada,04:46:44,North Gregorymouth,04:46:57
2398,3482,9523,97.57,transferência,20:11:19,Keithland,20:11:31
